id,label,federation,domain,uri,alt_labels,scope_note,temporal_range,spatial_anchor,concept_ref,person_ref,text_ref,event_ref,wikidata_qid,properties,aligned_ids,status,pattern_type,survey_depth
p093ht3z7nc,Republikanische Zeit,periodo,roman_republic,https://n2t.net/ark:/99152/p093ht3z7nc,[],,"[-508, -30]",http://www.wikidata.org/entity/Q220,,,,,,"{'authority_id': 'p093ht3', 'source': 'p093ht3', 'spatial_coverage_description': 'Rom', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q220', 'http://www.wikidata.org/entity/Q1747689']}",{},raw,UNKNOWN,0
p093ht3fhms,frührepublikanisch,periodo,roman_republic,https://n2t.net/ark:/99152/p093ht3fhms,[],,"[-508, -366]",http://www.wikidata.org/entity/Q220,,,,,,"{'authority_id': 'p093ht3', 'source': 'p093ht3', 'spatial_coverage_description': 'Rom', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q220', 'http://www.wikidata.org/entity/Q1747689']}",{},raw,UNKNOWN,0
p093ht3wg2p,mittelrepublikanisch,periodo,roman_republic,https://n2t.net/ark:/99152/p093ht3wg2p,[],,"[-366, -201]",http://www.wikidata.org/entity/Q220,,,,,,"{'authority_id': 'p093ht3', 'source': 'p093ht3', 'spatial_coverage_description': 'Rom', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q220', 'http://www.wikidata.org/entity/Q1747689']}",{},raw,UNKNOWN,0
p093ht37svm,spätrepublikanisch,periodo,roman_republic,https://n2t.net/ark:/99152/p093ht37svm,[],,"[-201, -30]",http://www.wikidata.org/entity/Q220,,,,,,"{'authority_id': 'p093ht3', 'source': 'p093ht3', 'spatial_coverage_description': 'Rom', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q220', 'http://www.wikidata.org/entity/Q1747689']}",{},raw,UNKNOWN,0
p093ht33kbq,Frühe Kaiserzeit,periodo,roman_republic,https://n2t.net/ark:/99152/p093ht33kbq,[],,"[-30, 68]",http://www.wikidata.org/entity/Q220,,,,,,"{'authority_id': 'p093ht3', 'source': 'p093ht3', 'spatial_coverage_description': 'Rom', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q220', 'http://www.wikidata.org/entity/Q1747689']}",{},raw,UNKNOWN,0
p02kbfnz6hg,High Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p02kbfnz6hg,[],,"[-449, -399]",http://www.wikidata.org/entity/Q218,,,,,,"{'authority_id': 'p02kbfn', 'source': 'p02kbfn', 'spatial_coverage_description': 'Dobruja', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q218']}",{},raw,UNKNOWN,0
p02kbfnfj9x,Late Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p02kbfnfj9x,[],,"[-399, -322]",http://www.wikidata.org/entity/Q218,,,,,,"{'authority_id': 'p02kbfn', 'source': 'p02kbfn', 'spatial_coverage_description': 'Dobruja', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q218']}",{},raw,UNKNOWN,0
p02kbfnzcw2,Middle Hellenistic II,periodo,roman_republic,https://n2t.net/ark:/99152/p02kbfnzcw2,[],,"[-199, -99]",http://www.wikidata.org/entity/Q218,,,,,,"{'authority_id': 'p02kbfn', 'source': 'p02kbfn', 'spatial_coverage_description': 'Dobruja', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q218']}",{},raw,UNKNOWN,0
p0wz8jkvm9p,Hochklassik,periodo,roman_republic,https://n2t.net/ark:/99152/p0wz8jkvm9p,[],,"[-449, -429]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p0wz8jk', 'source': 'p0wz8jk', 'spatial_coverage_description': 'Griechische Kultur', 'editorial_note': 'Spatial coverage inferred from title of chronological chart on p. 34-35: ""Griechische Kultur"".', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41', 'http://www.wikidata.org/entity/Q43']}",{},raw,UNKNOWN,0
p0wz8jktrdd,Reicher Stil,periodo,roman_republic,https://n2t.net/ark:/99152/p0wz8jktrdd,[],,"[-429, -399]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p0wz8jk', 'source': 'p0wz8jk', 'spatial_coverage_description': 'Griechische Kultur', 'editorial_note': 'Spatial coverage inferred from title of chronological chart on p. 34-35: ""Griechische Kultur"".', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41', 'http://www.wikidata.org/entity/Q43']}",{},raw,UNKNOWN,0
p0wz8jkj5r6,hochhellenistisch,periodo,roman_republic,https://n2t.net/ark:/99152/p0wz8jkj5r6,[],,"[-229, -149]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p0wz8jk', 'source': 'p0wz8jk', 'spatial_coverage_description': 'Griechische Kultur', 'editorial_note': 'Spatial coverage inferred from title of chronological chart on p. 34-35: ""Griechische Kultur"", together with the areas defined by the note on kingdoms.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41', 'http://www.wikidata.org/entity/Q43', 'http://www.wikidata.org/entity/Q79', 'http://www.wikidata.org/entity/Q858']}",{},raw,UNKNOWN,0
p0wz8jkzd2q,späthellenistisch,periodo,roman_republic,https://n2t.net/ark:/99152/p0wz8jkzd2q,[],,"[-149, -29]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p0wz8jk', 'source': 'p0wz8jk', 'spatial_coverage_description': 'Griechische Kultur', 'editorial_note': 'Spatial coverage inferred from title of chronological chart on p. 34-35: ""Griechische Kultur"", together with the areas defined by the note on kingdoms.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41', 'http://www.wikidata.org/entity/Q43', 'http://www.wikidata.org/entity/Q79', 'http://www.wikidata.org/entity/Q858']}",{},raw,UNKNOWN,0
p0wz8jkpts9,Archaische Zeit,periodo,roman_republic,https://n2t.net/ark:/99152/p0wz8jkpts9,[],,"[-619, -508]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0wz8jk', 'source': 'p0wz8jk', 'spatial_coverage_description': 'Römische Kultur', 'editorial_note': 'Spatial coverage inferred from historical developments and title of chronological chart on p. 40-41: ""Epochengliederung der römischen Kultur"".', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0wz8jkhnwr,Republikanische Zeit,periodo,roman_republic,https://n2t.net/ark:/99152/p0wz8jkhnwr,[],,"[-508, -30]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0wz8jk', 'source': 'p0wz8jk', 'spatial_coverage_description': 'Römische Kultur', 'editorial_note': 'Spatial coverage inferred from historical developments and title of chronological chart on p. 40-41: ""Epochengliederung der römischen Kultur"".', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0wz8jk3mrn,frührepublikanisch,periodo,roman_republic,https://n2t.net/ark:/99152/p0wz8jk3mrn,[],,"[-508, -366]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0wz8jk', 'source': 'p0wz8jk', 'spatial_coverage_description': 'Römische Kultur', 'editorial_note': 'Spatial coverage inferred from historical developments and title of chronological chart on p. 40-41: ""Epochengliederung der römischen Kultur"".', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0wz8jksgfd,mittelrepublikanisch,periodo,roman_republic,https://n2t.net/ark:/99152/p0wz8jksgfd,[],,"[-366, -201]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0wz8jk', 'source': 'p0wz8jk', 'spatial_coverage_description': 'Römische Kultur', 'editorial_note': 'Spatial coverage inferred from historical developments and title of chronological chart on p. 40-41: ""Epochengliederung der römischen Kultur"".', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0wz8jkj3rn,spätrepublikanisch,periodo,roman_republic,https://n2t.net/ark:/99152/p0wz8jkj3rn,[],,"[-201, -30]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0wz8jk', 'source': 'p0wz8jk', 'spatial_coverage_description': 'Römische Kultur', 'editorial_note': 'Spatial coverage inferred from historical developments and title of chronological chart on p. 40-41: ""Epochengliederung der römischen Kultur"".', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38', 'http://www.wikidata.org/entity/Q43', 'http://www.wikidata.org/entity/Q41', 'http://www.wikidata.org/entity/Q29', 'http://www.wikidata.org/entity/Q142', 'http://www.wikidata.org/entity/Q948', 'http://www.wikidata.org/entity/Q17167']}",{},raw,UNKNOWN,0
p0wz8jk87w4,Frühe Kaiserzeit,periodo,roman_republic,https://n2t.net/ark:/99152/p0wz8jk87w4,[],,"[-30, 68]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0wz8jk', 'source': 'p0wz8jk', 'spatial_coverage_description': 'Römische Kultur', 'editorial_note': 'Spatial coverage inferred from historical developments and title of chronological chart on p. 40-41: ""Epochengliederung der römischen Kultur"".', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38', 'http://www.wikidata.org/entity/Q142', 'http://www.wikidata.org/entity/Q29', 'http://www.wikidata.org/entity/Q41', 'http://www.wikidata.org/entity/Q43', 'http://www.wikidata.org/entity/Q79', 'http://www.wikidata.org/entity/Q1016', 'http://www.wikidata.org/entity/Q948', 'http://www.wikidata.org/entity/Q262', 'http://www.wikidata.org/entity/Q1028', 'http://www.wikidata.org/entity/Q145', 'http://www.wikidata.org/entity/Q858', 'http://www.wikidata.org/entity/Q822', 'http://www.wikidata.org/entity/Q222', 'http://www.wikidata.org/entity/Q224', 'http://www.wikidata.org/entity/Q215', 'http://www.wikidata.org/entity/Q225', 'http://www.wikidata.org/entity/Q236', 'http://www.wikidata.org/entity/Q219', 'http://www.wikidata.org/entity/Q403', 'http://www.wikidata.org/entity/Q1246', 'http://www.wikidata.org/entity/Q221', 'http://www.wikidata.org/entity/Q2277']}",{},raw,UNKNOWN,0
p0wz8jkh2sg,Iulisch-claudisch,periodo,roman_republic,https://n2t.net/ark:/99152/p0wz8jkh2sg,[],,"[-30, 68]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0wz8jk', 'source': 'p0wz8jk', 'spatial_coverage_description': 'Römische Kultur', 'editorial_note': 'Spatial coverage inferred from historical developments and title of chronological chart on p. 40-41: ""Epochengliederung der römischen Kultur"".', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38', 'http://www.wikidata.org/entity/Q41', 'http://www.wikidata.org/entity/Q43', 'http://www.wikidata.org/entity/Q29', 'http://www.wikidata.org/entity/Q142', 'http://www.wikidata.org/entity/Q145', 'http://www.wikidata.org/entity/Q222', 'http://www.wikidata.org/entity/Q219', 'http://www.wikidata.org/entity/Q224', 'http://www.wikidata.org/entity/Q215', 'http://www.wikidata.org/entity/Q403', 'http://www.wikidata.org/entity/Q236', 'http://www.wikidata.org/entity/Q225', 'http://www.wikidata.org/entity/Q1246', 'http://www.wikidata.org/entity/Q221', 'http://www.wikidata.org/entity/Q858', 'http://www.wikidata.org/entity/Q79', 'http://www.wikidata.org/entity/Q1016', 'http://www.wikidata.org/entity/Q948', 'http://www.wikidata.org/entity/Q262', 'http://www.wikidata.org/entity/Q1028']}",{},raw,UNKNOWN,0
p0gtzvdwrx6,Antiquité,periodo,roman_republic,https://n2t.net/ark:/99152/p0gtzvdwrx6,[],,"[-799, 324]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p0gtzvd', 'source': 'p0gtzvd', 'spatial_coverage_description': 'Greece', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41']}",{},raw,UNKNOWN,0
p0gtzvdtrxq,Antiquité,periodo,roman_republic,https://n2t.net/ark:/99152/p0gtzvdtrxq,[],,"[-749, 324]",http://www.wikidata.org/entity/Q229,,,,,,"{'authority_id': 'p0gtzvd', 'source': 'p0gtzvd', 'spatial_coverage_description': 'Cyprus', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q229']}",{},raw,UNKNOWN,0
p0gtzvdrgk8,Archaïque,periodo,roman_republic,https://n2t.net/ark:/99152/p0gtzvdrgk8,[],,"[-699, -479]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p0gtzvd', 'source': 'p0gtzvd', 'spatial_coverage_description': 'Greece', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41']}",{},raw,UNKNOWN,0
p0gtzvd3qkt,Classique,periodo,roman_republic,https://n2t.net/ark:/99152/p0gtzvd3qkt,[],,"[-479, -322]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p0gtzvd', 'source': 'p0gtzvd', 'spatial_coverage_description': 'Greece', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41']}",{},raw,UNKNOWN,0
p0gtzvd64zc,Hellénistique,periodo,roman_republic,https://n2t.net/ark:/99152/p0gtzvd64zc,[],,"[-322, -30]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p0gtzvd', 'source': 'p0gtzvd', 'spatial_coverage_description': 'Greece', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41']}",{},raw,UNKNOWN,0
p0gtzvdqtct,Chypro-archaïque,periodo,roman_republic,https://n2t.net/ark:/99152/p0gtzvdqtct,[],,"[-749, -479]",http://www.wikidata.org/entity/Q229,,,,,,"{'authority_id': 'p0gtzvd', 'source': 'p0gtzvd', 'spatial_coverage_description': 'Cyprus', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q229']}",{},raw,UNKNOWN,0
p0gtzvdqgss,Chypro-Classique,periodo,roman_republic,https://n2t.net/ark:/99152/p0gtzvdqgss,[],,"[-479, -309]",http://www.wikidata.org/entity/Q229,,,,,,"{'authority_id': 'p0gtzvd', 'source': 'p0gtzvd', 'spatial_coverage_description': 'Cyprus', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q229']}",{},raw,UNKNOWN,0
p0gtzvdkjcv,Chypro-archaïque II,periodo,roman_republic,https://n2t.net/ark:/99152/p0gtzvdkjcv,[],,"[-599, -479]",http://www.wikidata.org/entity/Q229,,,,,,"{'authority_id': 'p0gtzvd', 'source': 'p0gtzvd', 'spatial_coverage_description': 'Cyprus', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q229']}",{},raw,UNKNOWN,0
p06g4sdd2tz,Bloque 3,periodo,roman_republic,https://n2t.net/ark:/99152/p06g4sdd2tz,[],,"[-5050, -50]",http://www.wikidata.org/entity/Q414,,,,,,"{'authority_id': 'p06g4sd', 'source': 'p06g4sd', 'spatial_coverage_description': 'Córdoba (provincia, Argentina)', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q414']}",{},raw,UNKNOWN,0
p06g4sdjfzw,Bloque 4,periodo,roman_republic,https://n2t.net/ark:/99152/p06g4sdjfzw,[],,"[-50, 750]",http://www.wikidata.org/entity/Q414,,,,,,"{'authority_id': 'p06g4sd', 'source': 'p06g4sd', 'spatial_coverage_description': 'Córdoba (provincia, Argentina)', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q414']}",{},raw,UNKNOWN,0
p04h98qvwxz,tidlig metalltid,periodo,roman_republic,https://n2t.net/ark:/99152/p04h98qvwxz,[],,"[-1999, -299]",http://www.wikidata.org/entity/Q20,,,,,,"{'authority_id': 'p04h98q', 'source': 'p04h98q', 'spatial_coverage_description': 'Norway', 'editorial_note': 'Norwegian archaeological periods provided by University of Oslo for ARIADNEplus project', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q20']}",{},raw,UNKNOWN,0
p04h98qwfsn,jernalder,periodo,roman_republic,https://n2t.net/ark:/99152/p04h98qwfsn,[],,"[-499, 1050]",http://www.wikidata.org/entity/Q20,,,,,,"{'authority_id': 'p04h98q', 'source': 'p04h98q', 'spatial_coverage_description': 'Norway', 'editorial_note': 'Norwegian archaeological periods provided by University of Oslo for ARIADNEplus project', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q20']}",{},raw,UNKNOWN,0
p04h98qwxqp,eldre jernalder,periodo,roman_republic,https://n2t.net/ark:/99152/p04h98qwxqp,[],,"[-499, 550]",http://www.wikidata.org/entity/Q20,,,,,,"{'authority_id': 'p04h98q', 'source': 'p04h98q', 'spatial_coverage_description': 'Norway', 'editorial_note': 'Norwegian archaeological periods provided by University of Oslo for ARIADNEplus project', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q20']}",{},raw,UNKNOWN,0
p04h98q5wn6,førromersk jernalder,periodo,roman_republic,https://n2t.net/ark:/99152/p04h98q5wn6,[],,"[-499, 0]",http://www.wikidata.org/entity/Q20,,,,,,"{'authority_id': 'p04h98q', 'source': 'p04h98q', 'spatial_coverage_description': 'Norway', 'editorial_note': 'Norwegian archaeological periods provided by University of Oslo for ARIADNEplus project', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q20']}",{},raw,UNKNOWN,0
p04h98qzntx,bronsealder,periodo,roman_republic,https://n2t.net/ark:/99152/p04h98qzntx,[],,"[-1699, -499]",http://www.wikidata.org/entity/Q20,,,,,,"{'authority_id': 'p04h98q', 'source': 'p04h98q', 'spatial_coverage_description': 'Norway', 'editorial_note': 'Norwegian archaeological periods provided by University of Oslo for ARIADNEplus project', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q20']}",{},raw,UNKNOWN,0
p04h98q6j33,yngre bronsealder,periodo,roman_republic,https://n2t.net/ark:/99152/p04h98q6j33,[],,"[-1099, -499]",http://www.wikidata.org/entity/Q20,,,,,,"{'authority_id': 'p04h98q', 'source': 'p04h98q', 'spatial_coverage_description': 'Norway', 'editorial_note': 'Norwegian archaeological periods provided by University of Oslo for ARIADNEplus project', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q20']}",{},raw,UNKNOWN,0
p04ff5kf6hp,Ongamirense,periodo,roman_republic,https://n2t.net/ark:/99152/p04ff5kf6hp,[],,"[-3000, 1573]",http://www.wikidata.org/entity/Q414,,,,,,"{'authority_id': 'p04ff5k', 'source': 'p04ff5k', 'spatial_coverage_description': 'Córdoba (provincia, Argentina)', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q414']}",{},raw,UNKNOWN,0
p04ff5kgwn9,Horizonte IV Ongamira,periodo,roman_republic,https://n2t.net/ark:/99152/p04ff5kgwn9,[],,"[-500, -100]",http://www.wikidata.org/entity/Q414,,,,,,"{'authority_id': 'p04ff5k', 'source': 'p04ff5k', 'spatial_coverage_description': 'Córdoba (provincia, Argentina)', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q414']}",{},raw,UNKNOWN,0
